"","SbjNum","SbjNam","Date","Duration","Upload","consentimiento","mayor_edad","genero","entidad","parentesco","Q_5_S","prision_preventiva","año_detencion","mes_detención","centro","frecuencia_visita_prev","razon_no_visita_prev_O1","razon_no_visita_prev_O2","razon_no_visita_prev_O3","razon_no_visita_prev_O4","razon_no_visita_prev_O5","razon_no_visita_prev_O6","S_11_5","frecuencia_visita_post","razon_no_visita_post_O1","razon_no_visita_post_O2","razon_no_visita_post_O3","razon_no_visita_post_O4","razon_no_visita_post_O5","razon_no_visita_post_O6","razon_no_visita_post_O7","razon_no_visita_post_O8","razon_no_visita_post_O9","razon_no_visita_post_O10","S_13_9","cierre_centro_O1","cierre_centro_O2","cierre_centro_O3","cierre_centro_O4","cierre_centro_O5","cierre_centro_O6","cierre_centro_O7","cierre_centro_O8","cierre_centro_O9","acceso_recursos","sis_videollamada","sis_videollamada_acceso","cosas_O1","cosas_O2","cosas_O3","cosas_O4","cosas_O5","cosas_O6","cosas_O7","cosas_O8","cosas_O9","cosas_O10","cosas_O11","cosas_O12","cosas_O13","cosas_O14","cosas_O15","costo_cambio","cosas_cambio","horas_traslado","minutos_traslado","traslado_cambio","gasto_visita","gasto_mes","T_situaciones_pago_1","T_situaciones_pago_2","T_situaciones_pago_3","T_situaciones_pago_4","T_situaciones_pago_5","T_situaciones_pago_6","T_situaciones_pago_7","T_situaciones_pago_8","T_situaciones_pago_9","T_medidas_visitas_1","T_medidas_visitas_2","T_medidas_visitas_3","T_medidas_visitas_4","T_medidas_visitas_5","T_medidas_visitas_6","T_medidas_visitas_7","T_medidas_visitas_8","T_medidas_visitas_9","medidas_internos_O1","medidas_internos_O2","medidas_internos_O3","medidas_internos_O4","medidas_internos_O5","medidas_internos_O6","medidas_internos_O7","medidas_internos_O8","medidas_internos_O9","medidas_internos_O10","medidas_internos_O11","medidas_internos_O12","confirmados_covid19","prueba_covid19","resultado_prueba_covid19","sintomas_covid19","informar_autoridades","razon_no_informar_O1","razon_no_informar_O2","razon_no_informar_O3","razon_no_informar_O4","razon_no_informar_O5","razon_no_informar_O6","S_34_5","medidas_positivo_covid19_O1","medidas_positivo_covid19_O2","medidas_positivo_covid19_O3","medidas_positivo_covid19_O4","medidas_positivo_covid19_O5","medidas_positivo_covid19_O6","medidas_positivo_covid19_O7","S_35_6","condiciones_aislamiento_covid19","afectacion_covid19_O1","afectacion_covid19_O2","afectacion_covid19_O3","afectacion_covid19_O4","afectacion_covid19_O5","afectacion_covid19_O6","afectacion_covid19_O7","afectacion_covid19_O8","afectacion_covid19_O9","afectacion_covid19_O10","S_37_9","servicio_medico","T_acceso_justicia_1","T_acceso_justicia_2","T_acceso_justicia_3","T_acceso_justicia_4","T_acceso_justicia_5","T_problemas_1","T_problemas_2","T_problemas_3","T_problemas_4","T_problemas_5","T_problemas_6","T_problemas_7","T_problemas_8","problemas_salud_O1","problemas_salud_O2","problemas_salud_O3","problemas_salud_O4","problemas_salud_O5","problemas_salud_O6","problemas_salud_O7","problemas_salud_O8","problemas_salud_O9","S_42_8","problemas_cambio","info_cambio","corrupcion_cambio","info_salud","medios_O1","medios_O2","medios_O3","medios_O4","medios_O5","medios_O6","medios_O7","S_47_6","hijos","ocupacion_O1","ocupacion_O2","ocupacion_O3","ocupacion_O4","ocupacion_O5","ocupacion_O6","ocupacion_O7","ocupacion_O8","ocupacion_O9","ocupacion_O10","ocupacion_O11","ocupacion_O12","ocupacion_O13","ocupacion_O14","ocupacion_O15","ocupacion_O16","ocupacion_O17","S_49_16","trabajo","razon_sin_trabajo","Q_51_S","ingresos","adicional","Q_53_S","salida_entidad","salida_consentimiento","salida","fecha","day"
"94",141913996,"campo",2021-02-23 20:56:27,1899-12-31 00:21:53,2021-02-23 21:18:28,1,1,2,15,4,NA,2,2020,4,2,1,-1,-1,-1,-1,-1,-1,NA,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,1,2,3,5,7,-1,-1,-1,-1,-1,2,-1,1,3,4,6,7,8,10,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,30,-1,700,1200,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,2,1,1,88,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,99,2,-1,2,-1,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,3,2,2,2,2,1,2,2,2,2,1,1,2,2,1,4,-1,-1,-1,-1,-1,-1,-1,NA,3,2,0,2,2,5,-1,-1,-1,-1,-1,NA,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,2,-1,NA,1,2,NA,-1,-1,-1,2021-02-23,"2021-02-23"
"95",141919620,"campo",2021-02-24 02:39:58,1899-12-31 00:13:25,2021-02-24 02:53:29,1,1,2,15,1,NA,2,2015,8,2,3,-1,-1,-1,-1,-1,-1,NA,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,2,3,4,5,7,-1,-1,-1,-1,-1,1,2,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,1,20,2,1000,4000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,6,8,9,-1,-1,-1,-1,-1,-1,-1,2,2,-1,1,2,1,4,-1,-1,-1,-1,NA,4,-1,-1,-1,-1,-1,-1,NA,-1,2,6,7,0,-1,-1,-1,-1,-1,-1,NA,3,2,2,1,1,1,1,1,2,1,1,2,2,2,1,5,-1,-1,-1,-1,-1,-1,-1,NA,1,1,1,2,4,-1,-1,-1,-1,-1,-1,NA,5,1,3,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,1,4,NA,2,2,NA,-1,-1,-1,2021-02-24,"2021-02-24"
"96",141921263,"campo",2021-02-24 03:32:57,1899-12-31 00:13:30,2021-02-24 03:46:37,1,1,2,10,4,NA,1,99,11,1,6,-1,-1,-1,-1,-1,-1,NA,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,1,3,4,-1,-1,-1,-1,-1,-1,2,2,-1,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,40,-1,6000,8000,2,2,1,2,2,2,2,2,2,1,99,99,99,99,99,1,99,99,99,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,99,2,-1,2,-1,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,3,1,99,1,1,99,1,2,2,2,1,2,2,2,1,4,5,-1,-1,-1,-1,-1,-1,NA,3,1,99,99,4,-1,-1,-1,-1,-1,-1,NA,99,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,1,7,NA,2,2,NA,-1,-1,-1,2021-02-24,"2021-02-24"
"97",141930101,"campo",2021-02-24 07:46:56,1899-12-31 00:15:51,2021-02-24 08:02:58,1,1,2,9,1,NA,2,2013,4,2,5,-1,-1,-1,-1,-1,-1,NA,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,3,-1,-1,-1,-1,-1,-1,-1,-1,1,2,-1,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,300,600,1,1,1,2,1,1,1,1,1,1,1,2,2,2,1,2,2,2,4,6,8,9,-1,-1,-1,-1,-1,-1,-1,-1,1,2,-1,1,1,-1,-1,-1,-1,-1,-1,NA,4,-1,-1,-1,-1,-1,-1,NA,-1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,3,1,1,1,2,99,2,2,2,2,1,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,NA,1,1,1,2,4,-1,-1,-1,-1,-1,-1,NA,0,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,2,-1,NA,3,2,NA,-1,-1,-1,2021-02-24,"2021-02-24"
"98",141942401,"campo",2021-02-24 15:25:57,1899-12-31 00:11:11,2021-02-24 15:37:17,1,1,1,9,9,NA,2,2000,12,2,3,-1,-1,-1,-1,-1,-1,NA,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,1,2,3,4,5,6,-1,-1,-1,-1,1,1,1,2,3,4,6,7,8,9,10,11,12,13,-1,-1,-1,1,2,2,0,1,1000,5000,1,1,1,1,2,2,1,2,1,1,1,1,2,1,1,1,1,2,4,6,8,10,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,2,-1,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,3,2,2,1,1,1,1,2,2,2,2,2,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,1,1,1,2,4,-1,-1,-1,-1,-1,-1,NA,2,1,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,2,-1,NA,2,2,NA,-1,-1,-1,2021-02-24,"2021-02-24"
"99",141942765,"campo",2021-02-24 15:36:52,1899-12-31 00:17:50,2021-02-24 15:54:50,1,1,2,9,9,NA,2,2009,2,2,2,5,-1,-1,-1,-1,-1,"No me anotó en el Kardex",1,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,"No estoy anotada en el Kardex",3,-1,-1,-1,-1,-1,-1,-1,-1,99,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,300,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,1,1,2,1,4,5,6,8,-1,-1,-1,-1,-1,-1,-1,1,2,-1,2,-1,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,3,1,1,1,1,1,2,2,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,3,1,3,2,4,-1,-1,-1,-1,-1,-1,NA,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,1,5,NA,2,2,NA,-1,-1,-1,2021-02-24,"2021-02-24"
"100",141943871,"campo",2021-02-24 16:36:47,1899-12-31 00:09:11,2021-02-24 16:46:05,1,1,1,4,2,NA,2,1999,9,2,3,-1,-1,-1,-1,-1,-1,NA,1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,NA,2,3,-1,-1,-1,-1,-1,-1,-1,1,2,-1,1,2,4,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,25,-1,99,700,2,2,2,2,2,2,2,2,2,1,2,2,99,2,1,1,2,2,88,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,-1,2,-1,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,3,2,99,2,99,99,1,1,2,2,1,2,1,2,1,5,-1,-1,-1,-1,-1,-1,-1,NA,99,99,99,2,2,4,5,-1,-1,-1,-1,NA,4,6,7,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,2,-1,NA,3,2,NA,-1,-1,-1,2021-02-24,"2021-02-24"
"101",141945052,"campo",2021-02-24 17:16:40,1899-12-31 00:24:13,2021-02-24 17:41:05,1,1,2,18,4,NA,1,2014,4,1,7,-1,-1,-1,-1,-1,-1,NA,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,1,2,3,-1,-1,-1,-1,-1,-1,-1,2,-1,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,99,99,10,20,2,3000,99,1,2,1,1,1,99,1,99,1,1,1,1,1,1,1,1,1,1,1,2,3,4,5,6,8,-1,-1,-1,-1,-1,1,2,-1,2,-1,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,3,1,1,1,1,1,1,1,99,1,99,99,99,99,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,3,1,1,2,1,5,-1,-1,-1,-1,-1,NA,4,5,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,1,7,NA,1,1,"Apoyo a revisar su expediente",-1,-1,-1,2021-02-24,"2021-02-24"
"102",141945451,"campo",2021-02-24 17:53:41,1899-12-31 00:08:53,2021-02-24 18:02:40,1,1,2,18,4,NA,1,2011,1,1,5,-1,-1,-1,-1,-1,-1,NA,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,-1,4,8,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,30,-1,2000,2000,2,1,1,1,1,2,1,2,1,1,1,1,2,1,1,1,1,1,4,5,6,7,8,9,-1,-1,-1,-1,-1,-1,1,2,-1,2,-1,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,2,1,1,1,1,1,2,2,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,3,1,3,2,4,-1,-1,-1,-1,-1,-1,NA,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,1,5,NA,2,2,NA,-1,-1,-1,2021-02-24,"2021-02-24"
"103",141945632,"campo",2021-02-24 18:03:32,1899-12-31 00:10:46,2021-02-24 18:14:28,1,1,2,18,2,NA,1,2010,5,1,9,-1,-1,-1,-1,-1,-1,NA,1,1,3,5,-1,-1,-1,-1,-1,-1,-1,NA,1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,-1,99,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18,0,-1,4000,2000,2,2,2,2,2,2,2,2,2,1,2,2,99,2,1,2,2,99,88,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,-1,2,-1,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,2,1,1,1,1,1,1,1,2,2,1,2,1,2,1,6,-1,-1,-1,-1,-1,-1,-1,NA,1,1,1,2,4,-1,-1,-1,-1,-1,-1,NA,0,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,1,2,NA,2,2,NA,-1,-1,-1,2021-02-24,"2021-02-24"
"104",141945898,"campo",2021-02-24 18:17:15,1899-12-31 00:18:24,2021-02-24 18:35:45,1,1,2,14,1,NA,99,2018,10,1,7,-1,-1,-1,-1,-1,-1,NA,1,3,5,-1,-1,-1,-1,-1,-1,-1,-1,NA,99,-1,-1,-1,-1,-1,-1,-1,-1,99,2,-1,1,4,5,6,11,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,50,-1,900,99,2,1,2,2,99,99,2,2,2,1,1,1,1,1,1,1,1,1,2,4,6,8,-1,-1,-1,-1,-1,-1,-1,-1,1,99,-1,99,-1,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,99,99,99,99,99,99,99,1,2,2,1,1,1,99,4,5,-1,-1,-1,-1,-1,-1,-1,NA,2,99,99,2,5,-1,-1,-1,-1,-1,-1,NA,3,6,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,1,4,NA,2,1,"Solo quiero ir a  visitarlo porque mi hija menor lo quiere ver",-1,-1,-1,2021-02-24,"2021-02-24"
"105",141947594,"campo",2021-02-24 20:18:09,1899-12-31 00:11:39,2021-02-24 20:29:56,1,1,2,15,1,NA,2,2019,9,2,3,-1,-1,-1,-1,-1,-1,NA,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,1,2,3,4,5,6,7,-1,-1,2,2,-1,4,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,15,-1,1000,4000,1,1,2,1,2,1,1,2,1,1,1,1,1,2,1,2,2,2,88,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,-1,2,-1,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,2,1,1,1,1,1,1,1,2,2,2,2,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,1,1,1,2,4,-1,-1,-1,-1,-1,-1,NA,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,1,4,NA,2,2,NA,-1,-1,-1,2021-02-24,"2021-02-24"
"106",141947942,"campo",2021-02-24 20:44:41,1899-12-31 00:09:18,2021-02-24 20:54:11,1,1,2,1,9,NA,2,2019,99,2,2,3,-1,-1,-1,-1,-1,NA,1,1,5,8,-1,-1,-1,-1,-1,-1,-1,NA,5,-1,-1,-1,-1,-1,-1,-1,-1,99,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,99,2,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,2,2,5,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,-1,2,-1,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,3,2,1,1,1,1,2,2,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,3,1,99,99,4,-1,-1,-1,-1,-1,-1,NA,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,2,-1,NA,2,2,NA,-1,-1,-1,2021-02-24,"2021-02-24"
"107",141952118,"campo",2021-02-25 01:16:18,1899-12-31 00:16:47,2021-02-25 01:33:11,1,1,2,2,1,NA,1,99,3,2,1,-1,-1,-1,-1,-1,-1,NA,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3000,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,-1,1,1,-1,-1,-1,-1,-1,-1,NA,4,-1,-1,-1,-1,-1,-1,NA,-1,6,7,0,-1,-1,-1,-1,-1,-1,-1,NA,99,2,2,1,1,2,1,1,2,1,1,2,1,99,1,3,5,6,-1,-1,-1,-1,-1,NA,99,2,0,2,4,-1,-1,-1,-1,-1,-1,NA,3,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,2,-1,NA,2,1,"Por favor que seas más humanos con los internos si hay personas que queremos ayudar a nuestro familiar que nos permitan hacerlo gracias",-1,-1,-1,2021-02-25,"2021-02-25"
"108",141965405,"campo",2021-02-25 08:01:43,1899-12-31 00:19:02,2021-02-25 08:20:56,1,1,2,9,1,NA,2,2008,3,99,3,-1,-1,-1,-1,-1,-1,NA,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,2,3,4,5,6,-1,-1,-1,-1,-1,1,1,1,3,6,10,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,0,30,1,99,99,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,4,6,8,9,-1,-1,-1,-1,-1,-1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,NA,1,2,-1,-1,-1,-1,-1,NA,2,1,4,6,7,0,-1,-1,-1,-1,-1,NA,3,2,2,1,1,1,1,2,2,1,2,1,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,1,3,1,1,4,-1,-1,-1,-1,-1,-1,NA,1,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,1,7,NA,2,99,NA,-1,-1,-1,2021-02-25,"2021-02-25"
"109",141967375,"campo",2021-02-25 08:43:27,1899-12-31 00:27:00,2021-02-25 09:10:36,1,1,2,9,3,NA,1,2020,8,2,3,-1,-1,-1,-1,-1,-1,NA,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,2,3,4,5,-1,-1,-1,-1,-1,-1,2,-1,1,2,3,4,6,7,11,12,13,-1,-1,-1,-1,-1,-1,1,2,1,40,2,1500,4500,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,88,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,-1,2,-1,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,3,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,4,5,6,7,-1,-1,-1,NA,1,1,1,2,2,5,-1,-1,-1,-1,-1,NA,2,3,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,1,99,NA,2,1,"Me gustaría saber por que lo llevan a reclusión si son inocentes y el ministero publico no les otorga los beneficios que tienen",-1,-1,-1,2021-02-25,"2021-02-25"
"110",141968275,"campo",2021-02-25 09:17:50,1899-12-31 00:18:20,2021-02-25 09:36:19,1,1,2,9,1,NA,1,2020,8,2,1,-1,-1,-1,-1,-1,-1,NA,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,2,3,4,5,6,-1,-1,-1,-1,-1,2,-1,1,2,3,6,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,40,-1,800,3000,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,4,6,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,2,2,-1,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,3,2,2,1,1,1,2,2,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,99,1,3,2,2,4,-1,-1,-1,-1,-1,NA,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,2,-1,NA,2,2,NA,-1,-1,-1,2021-02-25,"2021-02-25"
"111",141979647,"campo",2021-02-25 15:09:03,1899-12-31 00:41:03,2021-02-25 15:50:17,1,1,2,15,7,NA,1,2020,3,2,9,-1,-1,-1,-1,-1,-1,NA,1,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Solo es entrada para los papás y esposa",2,3,-1,-1,-1,-1,-1,-1,-1,2,2,-1,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,30,-1,60,120,1,1,1,1,1,1,1,1,1,99,1,2,2,2,1,2,2,2,88,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,99,99,-1,2,-1,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,3,2,1,1,1,1,1,2,1,2,1,1,1,1,1,5,-1,-1,-1,-1,-1,-1,-1,NA,1,1,1,2,4,-1,-1,-1,-1,-1,-1,NA,0,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,1,7,NA,2,2,NA,-1,-1,-1,2021-02-25,"2021-02-25"
"112",141984052,"campo",2021-02-25 18:19:22,1899-12-31 00:07:20,2021-02-25 18:26:50,1,1,0,24,1,NA,1,2020,9,1,1,-1,-1,-1,-1,-1,-1,NA,1,2,4,5,6,-1,-1,-1,-1,-1,-1,NA,6,-1,-1,-1,-1,-1,-1,-1,-1,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4000,2,2,2,1,1,2,1,1,2,2,2,99,2,99,1,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,-1,1,1,-1,-1,-1,-1,-1,-1,NA,4,-1,-1,-1,-1,-1,-1,NA,-1,6,7,0,-1,-1,-1,-1,-1,-1,-1,NA,99,1,99,1,1,1,2,2,2,2,1,2,2,2,4,7,8,-1,-1,-1,-1,-1,-1,"Depresión",1,1,0,2,4,-1,-1,-1,-1,-1,-1,NA,0,99,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,2,-1,NA,2,2,NA,-1,-1,-1,2021-02-25,"2021-02-25"
"113",142005513,"campo",2021-02-26 09:13:10,1899-12-31 00:21:25,2021-02-26 09:34:47,1,1,1,15,4,NA,2,2015,4,2,5,-1,-1,-1,-1,-1,-1,NA,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,2,3,5,6,7,-1,-1,-1,-1,-1,1,2,1,2,3,4,6,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,4,30,1,1800,2000,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,1,2,99,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,99,2,-1,99,-1,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,99,1,1,1,1,1,1,2,2,2,1,2,2,99,1,4,5,6,7,-1,-1,-1,-1,NA,1,1,1,2,99,-1,-1,-1,-1,-1,-1,NA,4,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,2,-1,NA,2,1,"La defensora pública asignada a mi hijo no ha trabajado en la solicitud de LIBERTAD ANTICIPADA de mi hijo.",-1,-1,-1,2021-02-26,"2021-02-26"
"114",142027832,"campo",2021-02-26 23:15:54,1899-12-31 00:11:05,2021-02-26 23:27:01,1,1,2,15,3,NA,1,2019,12,2,7,-1,-1,-1,-1,-1,-1,NA,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,99,-1,-1,-1,-1,-1,-1,-1,-1,2,2,-1,1,3,4,5,6,7,8,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,15,-1,600,4000,1,1,1,2,1,1,2,2,1,99,2,1,2,2,1,2,1,2,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,-1,1,1,-1,-1,-1,-1,-1,-1,NA,1,-1,-1,-1,-1,-1,-1,NA,2,3,4,6,7,0,-1,-1,-1,-1,-1,NA,2,1,1,1,1,1,2,2,2,2,1,1,1,2,1,4,5,7,-1,-1,-1,-1,-1,NA,1,1,3,2,4,5,-1,-1,-1,-1,-1,NA,99,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,1,4,NA,2,99,NA,-1,-1,-1,2021-02-26,"2021-02-26"
